epoch,loss,mae,val_loss,val_mae,learning_rate
30,0.019975634341660355,0.019975634341660355,0.021658423046271007,0.021658423046271007,0.0001
31,0.018683110729658177,0.018683110729658177,0.022654163961609203,0.022654163961609203,0.0001
32,0.017221571994014084,0.017221571994014084,0.02059362332026164,0.02059362332026164,0.0001
33,0.017192521764497672,0.017192521764497672,0.01905014303823312,0.01905014303823312,0.0001
34,0.015951311415327445,0.015951311415327445,0.019695544615387917,0.019695544615387917,0.0001
35,0.016014792640427395,0.016014792640427395,0.01890568621456623,0.01890568621456623,0.0001
36,0.015109897058989321,0.015109897058989321,0.02036423593138655,0.02036423593138655,0.0001
37,0.014388916282249349,0.014388916282249349,0.022235806255290907,0.022235806255290907,0.0001
38,0.013959158444777131,0.013959158444777131,0.01931486822043856,0.01931486822043856,0.0001
39,0.013004577053444726,0.013004577053444726,0.019172311139603455,0.019172311139603455,0.0001
40,0.011975346049959106,0.011975346049959106,0.01671330025419593,0.01671330025419593,0.0001
41,0.012054257527259844,0.012054257527259844,0.016892123656968277,0.016892123656968277,0.0001
42,0.011653071552115892,0.011653071552115892,0.01623991907884677,0.01623991907884677,0.0001
43,0.012187177298723586,0.012187177298723586,0.01588570869838198,0.01588570869838198,0.0001
44,0.011213826614298992,0.011213826614298992,0.015492046562333902,0.015492046562333902,0.0001
45,0.01081516666870032,0.01081516666870032,0.017795123315105837,0.017795123315105837,0.0001
46,0.010534608836418815,0.010534608836418815,0.014102385689814886,0.014102385689814886,0.0001
47,0.01046869541252298,0.01046869541252298,0.014514800005902847,0.014514800005902847,0.0001
48,0.009484686622662204,0.009484686622662204,0.014859168712670604,0.014859168712670604,0.0001
49,0.010098928419340934,0.010098928419340934,0.014835603457565108,0.014835603457565108,0.0001
50,0.008909069309343718,0.008909069309343718,0.013831414204711715,0.013831414204711715,0.0001
51,0.008726515973519002,0.008726515973519002,0.013214848702773452,0.013214848702773452,0.0001
52,0.008794889253165041,0.008794889253165041,0.013292680494487286,0.013292680494487286,0.0001
53,0.008391249692067504,0.008391249692067504,0.013611715286970139,0.013611715286970139,0.0001
54,0.00923587879099484,0.00923587879099484,0.014010661048814654,0.014010661048814654,0.0001
55,0.008932675334757991,0.008932675334757991,0.014550036440292994,0.014550036440292994,0.0001
56,0.007912007268584733,0.007912007268584733,0.013124982671191296,0.013124982671191296,0.0001
57,0.008383339819764453,0.008383339819764453,0.013804847684999308,0.013804847684999308,0.0001
58,0.00802815891802311,0.00802815891802311,0.012443804026891788,0.012443804026891788,0.0001
59,0.007198135825871889,0.007198135825871889,0.011959348805248737,0.011959348805248737,0.0001
60,0.007589690403879753,0.007589690403879753,0.013523700647056103,0.013523700647056103,0.0001
61,0.007531364248799426,0.007531364248799426,0.011911041258523861,0.011911041258523861,0.0001
62,0.007462625566404313,0.007462625566404313,0.013132690296818813,0.013132690296818813,0.0001
63,0.0073804105964622325,0.0073804105964622325,0.01198665394137303,0.01198665394137303,0.0001
64,0.007121393282432109,0.007121393282432109,0.012156408978626132,0.012156408978626132,0.0001
65,0.006929386091152472,0.006929386091152472,0.011888815090060234,0.011888815090060234,0.0001
66,0.006308174243063799,0.006308174243063799,0.012069898890331388,0.012069898890331388,0.0001
67,0.0061520424538425034,0.0061520424538425034,0.012536727900927266,0.012536727900927266,0.0001
68,0.006457026274542191,0.006457026274542191,0.011714700143784285,0.011714700143784285,0.0001
69,0.006369072278695447,0.006369072278695447,0.012254901773606738,0.012254901773606738,0.0001
70,0.005872228132959988,0.005872228132959988,0.011591453609677652,0.011591453609677652,0.0001
71,0.006239603805754866,0.006239603805754866,0.012247031709800163,0.012247031709800163,0.0001
72,0.006369311578704843,0.006369311578704843,0.011717567297940453,0.011717567297940453,0.0001
73,0.005667020466976932,0.005667020466976932,0.011033267481252551,0.011033267481252551,0.0001
74,0.0060427445735383245,0.0060427445735383245,0.011286449269391596,0.011286449269391596,0.0001
75,0.005615983432757535,0.005615983432757535,0.01190234002812455,0.01190234002812455,0.0001
76,0.005652510985133371,0.005652510985133371,0.011940040082360307,0.011940040082360307,0.0001
77,0.006101740187399888,0.006101740187399888,0.012137949311484894,0.012137949311484894,0.0001
78,0.005886382839110281,0.005886382839110281,0.01143232018997272,0.01143232018997272,0.0001
79,0.005229974876523816,0.005229974876523816,0.011299021968928477,0.011299021968928477,1e-05
80,0.005269370894114088,0.005269370894114088,0.011759105875777701,0.011759105875777701,1e-05
81,0.004846424982783252,0.004846424982783252,0.011166159762069583,0.011166159762069583,1e-05
82,0.0050806943950842,0.0050806943950842,0.01121646825534602,0.01121646825534602,1e-05
83,0.004962983391513782,0.004962983391513782,0.010958413671081265,0.010958413671081265,1e-05
84,0.004889772365069283,0.004889772365069283,0.0110969238060837,0.0110969238060837,1e-05
85,0.004839647349269528,0.004839647349269528,0.01092839112970978,0.01092839112970978,1e-05
86,0.005015002106249865,0.005015002106249865,0.010919655595595637,0.010919655595595637,1e-05
87,0.004929682776232117,0.004929682776232117,0.011277268058620393,0.011277268058620393,1e-05
88,0.005047332104628107,0.005047332104628107,0.011181296586679915,0.011181296586679915,1e-05
89,0.004775126256780433,0.004775126256780433,0.011074398721878728,0.011074398721878728,1e-05
90,0.004838621335303677,0.004838621335303677,0.011981991352513433,0.011981991352513433,1e-05
91,0.00471867629260357,0.00471867629260357,0.011090702765310803,0.011090702765310803,1e-05
92,0.004687360699920516,0.004687360699920516,0.011351492255926132,0.011351492255926132,1.0000000000000002e-06
93,0.00477006144605444,0.00477006144605444,0.011231329098033408,0.011231329098033408,1.0000000000000002e-06
94,0.004746449021955154,0.004746449021955154,0.01109296444337815,0.01109296444337815,1.0000000000000002e-06
95,0.004601356153476185,0.004601356153476185,0.010864394445282718,0.010864394445282718,1.0000000000000002e-06
96,0.005301346977440906,0.005301346977440906,0.010965211045307418,0.010965211045307418,1.0000000000000002e-06
97,0.0047481308907403475,0.0047481308907403475,0.011012342913697163,0.011012342913697163,1.0000000000000002e-06
98,0.004863572269511808,0.004863572269511808,0.011467036635925373,0.011467036635925373,1.0000000000000002e-06
99,0.004906665167904326,0.004906665167904326,0.01142716477625072,0.01142716477625072,1.0000000000000002e-06
100,0.0045861967165754846,0.0045861967165754846,0.011263720962839821,0.011263720962839821,1.0000000000000002e-06
101,0.005115369551016816,0.005115369551016816,0.011353013338521123,0.011353013338521123,1.0000000000000002e-07
102,0.00462939147005922,0.00462939147005922,0.010857314880316457,0.010857314880316457,1.0000000000000002e-07
103,0.004704780822586534,0.004704780822586534,0.01121709526826938,0.01121709526826938,1.0000000000000002e-07
104,0.004781684044116575,0.004781684044116575,0.011024964701694747,0.011024964701694747,1.0000000000000002e-07
105,0.004474318241201607,0.004474318241201607,0.011129260528832674,0.011129260528832674,1.0000000000000002e-07
106,0.004765055969723367,0.004765055969723367,0.011666912507886687,0.011666912507886687,1.0000000000000002e-07
107,0.00480850156080643,0.00480850156080643,0.011076605684744814,0.011076605684744814,1.0000000000000002e-07
108,0.004783531081297302,0.004783531081297302,0.01124196220189333,0.01124196220189333,1.0000000000000004e-08
109,0.004798634688735807,0.004798634688735807,0.010907787752027312,0.010907787752027312,1.0000000000000004e-08
110,0.004757993480390204,0.004757993480390204,0.01112001296132803,0.01112001296132803,1.0000000000000004e-08
111,0.004728906035390017,0.004728906035390017,0.01082628247483323,0.01082628247483323,1.0000000000000004e-08
112,0.004762336811316865,0.004762336811316865,0.01087752531748265,0.01087752531748265,1.0000000000000004e-08
113,0.004935946456888425,0.004935946456888425,0.01120411065251877,0.01120411065251877,1.0000000000000004e-08
114,0.0046557930722233975,0.0046557930722233975,0.010874122225989899,0.010874122225989899,1.0000000000000004e-08
115,0.004523120841310758,0.004523120841310758,0.011352722921098271,0.011352722921098271,1.0000000000000004e-08
116,0.004728261472856892,0.004728261472856892,0.010905811407913765,0.010905811407913765,1.0000000000000004e-08
117,0.004776634932828269,0.004776634932828269,0.011132477860276898,0.011132477860276898,1.0000000000000005e-09
118,0.0046800404712225175,0.0046800404712225175,0.011097377903449038,0.011097377903449038,1.0000000000000005e-09
119,0.004712338667429451,0.004712338667429451,0.01108721864875406,0.01108721864875406,1.0000000000000005e-09
120,0.004583187451186989,0.004583187451186989,0.010960037199159464,0.010960037199159464,1.0000000000000005e-09
121,0.005071439231479806,0.005071439231479806,0.010991601700273653,0.010991601700273653,1.0000000000000005e-09
122,0.004646552015661395,0.004646552015661395,0.01130561592678229,0.01130561592678229,1.0000000000000006e-10
123,0.0047376030249454614,0.0047376030249454614,0.011274802110468348,0.011274802110468348,1.0000000000000006e-10
124,0.004776690350679148,0.004776690350679148,0.011100865202024579,0.011100865202024579,1.0000000000000006e-10
125,0.004748121369630098,0.004748121369630098,0.011177458218298852,0.011177458218298852,1.0000000000000006e-10
126,0.004891355837961393,0.004891355837961393,0.010922056467582783,0.010922056467582783,1.0000000000000006e-10
127,0.004732440263199221,0.004732440263199221,0.011548854604673883,0.011548854604673883,1.0000000000000006e-11
128,0.004971175620864544,0.004971175620864544,0.011307175465238592,0.011307175465238592,1.0000000000000006e-11
129,0.004751838656375185,0.004751838656375185,0.011251001774022976,0.011251001774022976,1.0000000000000006e-11
130,0.004884181826907609,0.004884181826907609,0.010949969485712549,0.010949969485712549,1.0000000000000006e-11
131,0.004787854230796386,0.004787854230796386,0.01120037849371632,0.01120037849371632,1.0000000000000006e-11
