epoch,loss,mae,val_loss,val_mae,learning_rate
31,0.007631824110701148,0.007631824110701148,0.013351365613440672,0.013351365613440672,1e-05
32,0.007391586525565279,0.007391586525565279,0.013253073673695326,0.013253073673695326,1e-05
33,0.007361152267549187,0.007361152267549187,0.01319380725423495,0.01319380725423495,1e-05
34,0.007326521133238982,0.007326521133238982,0.0132132259507974,0.0132132259507974,1e-05
35,0.007305282750166953,0.007305282750166953,0.013217275108521184,0.013217275108521184,1e-05
36,0.007277622694216136,0.007277622694216136,0.013204486885418495,0.013204486885418495,1e-05
37,0.0072577835193702155,0.0072577835193702155,0.01322753153120478,0.01322753153120478,1e-05
38,0.007222172563030783,0.007222172563030783,0.01317929057404399,0.01317929057404399,1.0000000000000002e-06
39,0.007216298220945256,0.007216298220945256,0.01316812145523727,0.01316812145523727,1.0000000000000002e-06
40,0.007219544603555862,0.007219544603555862,0.013176634985332688,0.013176634985332688,1.0000000000000002e-06
41,0.00720918587675052,0.00720918587675052,0.013201328304906687,0.013201328304906687,1.0000000000000002e-06
42,0.007207478221971542,0.007207478221971542,0.013163307836900154,0.013163307836900154,1.0000000000000002e-06
43,0.007206768841050299,0.007206768841050299,0.01320192349764208,0.01320192349764208,1.0000000000000002e-06
44,0.007201564949355088,0.007201564949355088,0.01324210021023949,0.01324210021023949,1.0000000000000002e-06
45,0.00719786826604312,0.00719786826604312,0.01317569000336031,0.01317569000336031,1.0000000000000002e-06
46,0.007192007731646299,0.007192007731646299,0.013195292248080174,0.013195292248080174,1.0000000000000002e-06
47,0.007188924014501806,0.007188924014501806,0.013198708339283863,0.013198708339283863,1.0000000000000002e-07
48,0.007186387561627531,0.007186387561627531,0.013161834872638186,0.013161834872638186,1.0000000000000002e-07
49,0.007193657340914277,0.007193657340914277,0.01317751236880819,0.01317751236880819,1.0000000000000002e-07
50,0.007186665611308334,0.007186665611308334,0.013185228686779737,0.013185228686779737,1.0000000000000002e-07
51,0.00719078175773445,0.00719078175773445,0.013186975149437785,0.013186975149437785,1.0000000000000002e-07
52,0.007187158829765394,0.007187158829765394,0.013179263332858682,0.013179263332858682,1.0000000000000002e-07
53,0.0071886374540294385,0.0071886374540294385,0.013178357621654868,0.013178357621654868,1.0000000000000004e-08
54,0.007183909449460251,0.007183909449460251,0.013177390287940701,0.013177390287940701,1.0000000000000004e-08
55,0.00718512455932796,0.00718512455932796,0.013178402868409952,0.013178402868409952,1.0000000000000004e-08
56,0.007185070060326585,0.007185070060326585,0.013177821024631461,0.013177821024631461,1.0000000000000004e-08
57,0.007184693885002551,0.007184693885002551,0.013177810469642282,0.013177810469642282,1.0000000000000005e-09
58,0.007182532214626137,0.007182532214626137,0.013177832898994287,0.013177832898994287,1.0000000000000005e-09
59,0.00718666537847769,0.00718666537847769,0.013177813729271293,0.013177813729271293,1.0000000000000005e-09
60,0.00718573624284805,0.00718573624284805,0.013177818385884166,0.013177818385884166,1.0000000000000005e-09
61,0.007187356831439372,0.007187356831439372,0.013177818541104594,0.013177818541104594,1.0000000000000006e-10
62,0.00718988963801946,0.00718988963801946,0.01317781830827395,0.01317781830827395,1.0000000000000006e-10
63,0.007191104298856642,0.007191104298856642,0.013177818463494381,0.013177818463494381,1.0000000000000006e-10
64,0.007188654600343268,0.007188654600343268,0.013177819006765882,0.013177819006765882,1.0000000000000006e-10
65,0.007187402067107281,0.007187402067107281,0.013177819161986312,0.013177819161986312,1.0000000000000006e-11
66,0.007185751268739945,0.007185751268739945,0.013177818153053522,0.013177818153053522,1.0000000000000006e-11
67,0.007187137638019132,0.007187137638019132,0.013177818929155668,0.013177818929155668,1.0000000000000006e-11
68,0.007188099602769528,0.007188099602769528,0.013177818773935238,0.013177818773935238,1.0000000000000006e-11
